Key,Content
found,"Đã tìm thấy"
level_pass_reward,"Phần thưởng lần đầu tiên"
level_probility_reward,"Phần thưởng tiềm năng"
card_next_level,"Cấp độ tiếp theo"
mode,"Khám Phá"
gp_account_msg,"Tài khoản {0} đã có dữ liệu trò chơi. Bạn có muốn đăng nhập không?"
battle_task_title,"Nhiệm vụ"
gp_account_tips,"Mẹo đăng nhập"
battle_task_tip,"Trợ thủ đắc lực của bạn mang đến những phước lành này. Hoàn thành các nhiệm vụ để nhận chúng!"
save,Lưu
battle_score_title,"Xếp hạng chiến đấu"
camp,"Quân đội"
battle_report_title_format,"Báo Cáo Phòng Thủ"
account_type_5,"Trung Tâm Trò Chơi"
kill_score_title,"Tiêu diệt kẻ thù"
unit_type_1,"Phổ Biến"
hp_score_title,"Sức khỏe còn lại"
star_skills,"Kỹ năng Ngôi sao"
unlock_task_claim_reward_tips,"Hoàn thành nhiều nhiệm vụ hơn để mở khóa phần thưởng này!"
active_double_speed_desc,"Kích hoạt thành viên <color=#EC6D26>Battle Pass</color> để tăng tốc trận chiến."
season_format,"Mùa {0}"
clan_role_permission_tips_101,"Các vị trí tùy chỉnh với quyền được phân công bởi Tướng quân."
guild_modify_success,"Đã sửa đổi thành công"
upgrade_star_unlock_tips,"Nâng cấp cấp sao để mở khóa vị trí này."
bp_reward_desc_2,"Tăng tốc độ hồi phục Năng lượng Siêu nhanh và tăng dung lượng lưu trữ tối đa!"
claimed,"Đã nhận"
select_target_type_0,"Tất cả"
bp_purchase_desc,"Hoàn thành các nhiệm vụ dễ dàng và nhận phần thưởng lớn!"
resource_claim_overlimit_remind_dg_msg,"Việc nhận phần thưởng ngay bây giờ sẽ khiến bất kỳ phần dư nào bị mất. Bạn có vẫn muốn tiếp tục không?"
victory,"CHIẾN THẮNG"
home_entry_12,"Cửa Hàng"
resource_claim_overlimit_remind_dg_title,"Tài nguyên đã đầy"
choose_hero,"Thay đổi Người cai trị"
no_rewards,"Không có phần thưởng"
msg_top,Ghim
wave_score_title,"Đợt đã vượt qua"
account_type_3,Apple
unit_name_3001,"Tháp pháo"
unit_name_3002,"Tháp Mũi Tên"
unit_name_3003,"Tháp Băng Giá"
res_name_11305,"Đá Pháp Sư"
unit_name_3005,"Mỏ Vàng"
dmg_attribute_desc_1,"Gây sát thương hệ gỗ"
dmg_attribute_desc_2,"Gây sát thương nước"
unit_desc_103,"Quân đội cần liên tục huấn luyện để trở nên mạnh mẽ hơn. Nâng cấp sẽ tăng giới hạn cấp độ của quân đội."
dmg_attribute_desc_3,"Gây sát thương lửa"
unit_desc_102,"Quyền lực vĩ đại của quân đội hội tụ tại đây. Nâng cấp điều này sẽ mở khóa thêm các binh lính có thể tuyển dụng."
dmg_attribute_desc_4,"Gây sát thương đất"
dmg_attribute_desc_5,"Gây sát thương gió"
unit_tag_8,Khiên
unit_tag_7,"Bùa lợi"
unit_tag_4,"Sát thương"
unit_tag_6,"Khống chế"
unit_tag_10,"Khu vực"
unit_tag_desc_1,"Khoảng cách tấn công ngắn, phù hợp với tiền tuyến của chiến trường, thường chuyên về chịu đòn."
unit_tag_desc_6,"Khả năng áp dụng hiệu ứng kiểm soát đám đông, hạn chế sự di chuyển của binh lính địch."
unit_tag_desc_7,"Khả năng tự tăng cường, chẳng hạn như tăng tấn công hoặc tốc độ tấn công."
unit_tag_desc_8,"Có khả năng cung cấp một lá chắn, chặn sát thương từ kẻ thù."
unit_tag_desc_9,"Khả năng gây sát thương lớn lên một kẻ địch duy nhất."
unit_tag_desc_10,"Có khả năng gây sát thương lớn cho một nhóm kẻ thù."
unit_tag_desc_3,"Khoảng cách tấn công tầm xa, phù hợp với vị trí phía sau chiến trường, thường chuyên về gây sát thương."
unit_tag_desc_4,"Khả năng gây ra một lượng sát thương lớn."
unit_tag_desc_5,"Khả năng chịu đựng một lượng sát thương lớn."
unit_tag_desc_12,"Khả năng áp dụng hiệu ứng kiểm soát đám đông lên một nhóm kẻ địch, hạn chế sự di chuyển của chúng."
unit_tag_desc_11,"Có khả năng áp dụng hiệu ứng kiểm soát đám đông lên một kẻ thù đơn lẻ, hạn chế sự di chuyển của chúng."
unit_tag_desc_13,"Khả năng cung cấp buff nhóm, tăng cường thuộc tính và sức mạnh chiến đấu cho đồng minh (ví dụ: tăng tấn công, phục hồi năng lượng)."
unit_tag_desc_14,"Khả năng cung cấp khả năng hồi phục, khôi phục sức khỏe cho các đội quân đồng minh."
unit_tag_desc_15,"Khả năng giảm kháng cự của kẻ địch, tăng sát thương từ thuộc tính tương ứng."
skill_attr_1,"Giá trị nạp"
skill_attr_3,"Thời gian duy trì"
skill_attr_4,"Tỷ lệ kích hoạt"
skill_attr_5,"Phạm vi kỹ năng"
unit_tag_2,"Hàng giữa"
unit_tag_1,"Hàng trước"
unit_tag_3,"Hàng sau"
skill_attr_20,"Kháng Mộc"
skill_attr_21,"Kháng Nước"
skill_attr_22,"Kháng Lửa"
skill_attr_27,"Lá chắn"
skill_attr_12,"Lượng hồi máu"
skill_attr_14,"Tỷ lệ khiên"
skill_attr_15,"Giảm thuộc tính"
skill_attr_16,"Thời gian khống chế"
skill_attr_17,"Loại sát thương"
skill_attr_18,"Kháng tất cả"
skill_attr_19,"Phòng ngự"
skill_attr_10,"Tốc độ tấn công"
skill_attr_2,"Thời gian hồi chiêu"
skill_attr_6,"Tầm kỹ năng"
skill_attr_7,"Số lượng phân tách"
skill_attr_8,"Hệ số sát thương"
skill_attr_11,"Tấn công"
dmg_attribute_desc_0,"Gây sát thương vật lý"
chan_name_pvp,"Kênh Đấu Trường"
chan_name_inf_war,"Kênh Chiến Tranh Vô Tận"
world_chan_category_2,"Kênh Trò Chuyện Cộng Đồng"
chan_name_boss,"Kênh Săn Bắn"
battle_func_name_9,"Xúc xắc may mắn"
chan_name_coop,"Kênh Hợp tác"
chan_name_clan_war,"Kênh Săn Bắn Bang Hội"
chan_name_clan_recr,"Kênh Tuyển Dụng Bang Hội"
subscribe_verb,"Đăng ký"
chan_subscribe_tips,"Đăng ký để bắt đầu trò chuyện"
world_chat_limit,"Gửi sẽ khả dụng sau 24 giờ kể từ khi đăng ký."
attack_no_action,"Quân đội của bạn đang di chuyển đến vị trí này"
obtain_through_rich_man,"Nhận được {0} từ Xúc Xắc May Mắn!"
chan_name_game_strategy,"Kênh Chiến Lược Trò Chơi"
garrisoned_no_action,"Quân của bạn đang tiến đến vị trí này"
world_chan_category_3,"Kênh Trò chuyện Ngôn ngữ"
chan_name_japanese,"Trò chuyện tiếng Nhật"
chan_name_korean,"Trò chuyện Hàn Quốc"
chan_name_spanish,"Trò chuyện tiếng Tây Ban Nha"
chan_name_portuguese,"Trò chuyện tiếng Bồ Đào Nha"
group_rank,"Xếp hạng nhóm"
more_channels,"Nhiều Kênh Hơn"
battle_result,"Kết quả trận đấu"
rank_reset,"Đặt lại Hạng"
tks_for_joining,"Cảm ơn bạn đã tham gia!"
season_performance,"Bảng xếp hạng"
res_desc_11205,"Được sử dụng để nâng cấp quân Pháp Sư Hiếm."
res_desc_11305,"Được sử dụng để nâng cấp quân đoàn Pháp Sư Huyền Thoại."
res_desc_11405,"Được sử dụng để nâng cấp quân đoàn Huyền Thoại Pháp Sư."
res_desc_11505,"Dùng để nâng cấp quân đội Mage Mythic."
res_desc_12105,"Dùng để nâng cấp quân Hỗ trợ Thường."
unit_tag_9,"Đơn lẻ"
clan_war_slg_stage_reward_info,"Kiếm [Điểm Chiến Tranh Bang Hội] từ các ô đã chiếm để mở khóa phần thưởng tiến độ.  
Lưu ý: Tiến độ cao nhất của bạn sẽ không bị đặt lại khi thay đổi bang hội!"
chan_name_vietnamese,"Khu Chat Tiếng Việt"
res_name_12505,"Đá Hỗ Trợ"
clan_war_slg_pin_limit,"Đã đạt giới hạn đánh dấu"
res_desc_12205,"Được sử dụng để nâng cấp quân hiếm Hỗ trợ."
res_desc_12305,"Sử dụng để nâng cấp quân đội Hỗ trợ Huyền Thoại."
res_desc_12405,"Dùng để nâng cấp binh lính Huyền thoại Hỗ trợ."
unit_name_3004,"Nhà Gỗ Đăng Nhập"
bd_3038_desc1,"Liên tục tạo ra Sắt Trắng"
bd_3037_desc2,"Hệ thống Thu Thập chủ yếu tạo tài nguyên đá"
bd_in_layout,"Tòa Nhà Hiện Tại"
think_again,"Nghĩ lại"
emoji_total_count,"Tất cả biểu cảm: {0}"
modify_later,"Hoàn trả {0} tài nguyên đã dùng"
bd_3038_desc2,"Hệ thống Thu Thập chủ yếu tạo tài nguyên kim loại"
select_mining_building,"Chọn Máy Thu Thập mới"
emoji_name_6,"Rồng: Xin chào"
seletion_index,"Thẻ {0}"
emoji_name_1002,"Thầy Phép Địa Chất: Khóc"
emoji_name_1007,"Đấu Sĩ Ngọn Lửa: Vỗ tay"
remove_bd_desc,"1. Sau khi tái thiết, bạn có thể chọn một Nhà thầu mới: Gỗ, Đá, hoặc Kim loại.
2. Nhà thầu mới bắt đầu ở Lv.1.
3. {0} tài nguyên đã chi tiêu sẽ được hoàn trả."
chatBubble_frame_access_2,"Dành riêng cho Thẻ Mùa Giải Rồng Đụng Độ."
emoji_name_2,"Rồng: Vui vẻ"
task_group_title_12,"Nhiệm vụ theo mùa"
season_stage,"Giai đoạn {0}"
show_obtained_title,"Hiển thị đã sở hữu"
emoji_name_4,"Rồng: Cười Khóc"
emoji_name_3,"Rồng: Tình yêu"
task_group_title_11,"Nhiệm vụ hàng tuần"
chatBubble_frame_default_name,"Bong Bóng Trò Chuyện Cơ Bản"
unit_name_3037,"Máy Thu Thập Đá"
unit_name_3038,"Máy Thu Thập Kim Loại"
unit_desc_3037,"Liên tục sản xuất Đá.

Hệ thống Khai thác chủ yếu tạo ra tài nguyên đá.

Máy chiết xuất và Hệ thống Khai thác:
1. Loại quyết định tài nguyên chính của hệ thống.
2. Cấp độ ảnh hưởng đến sản lượng của nó.
  (Xây dựng lại ở Cấp 4 để chọn loại mới.)"
unit_desc_3038,"Liên tục sản xuất Sắt Trắng.  
Hệ thống Khai thác chủ yếu cung cấp các tài nguyên kim loại.

Máy Chiết xuất và Hệ thống Khai thác:
1. Loại hệ thống quyết định tài nguyên chính.
2. Cấp độ ảnh hưởng đến sản lượng.
  (Xây dựng lại ở Lv.4 để chọn loại mới.)"
bd_3036_desc1,"Liên tục tạo ra Gỗ Thông"
bd_3036_desc2,"Hệ thống Thu Thập chủ yếu tạo tài nguyên gỗ"
camp_season_no_rwd_msg,"Đạt điểm cá nhân yêu cầu để nhận phần thưởng phe phái!"
camp_season_title_1,"Dragon Clash: Cuộc Đụng Độ Rồng"
bd_3037_desc1,"Liên tục tạo ra Đá"
rebuild,"Tái Thiết Lập"
camp_season_showing_title,"Sự kiện sắp bắt đầu!"
camp_season_task_title_info_1,"Rồng theo chủ đề: Chỉ Vua Lửa và Chúa Thủy Triều."
camp_season_no_rank_tips,"Kiếm điểm để tham gia xếp hạng."
res_name_3328,"Rương Rồng Hiếm"
res_name_3628,"Rương Rồng Thần Thoại"
res_name_3528,"Rương Rồng Huyền Thoại"
res_name_3428,"Rương Rồng Huyền Thoại"
custom_res_tab_name_2,"Biểu cảm Hợp tác"
remove_bd_title,"Xây Dựng Lại?"
bd_unlock_title_9_1104,"Đá Đỏ Kho lưu trữ"
instant_emoji_title,"Chạm vào tab để cấu hình Biểu cảm Nhanh Hợp tác (gửi để tương tác với đồng đội)."
slot_unlocking_soon_format_island,"Sắp Mở Khóa"
emoji_access_1008,"Đã mở khóa theo mặc định"
emoji_access_1007,"Đã mở khóa theo mặc định"
emoji_access_1003,"Đã mở khóa theo mặc định"
emoji_access_1002,"Đã mở khóa theo mặc định"
ad_pvp_limited_pack_desc,"Leo lên bảng xếp hạng và giành lấy vinh quang của bạn!"
ad_recruit_troop_pack_desc,"Vé cho đội hình mơ ước của bạn!"
sign_in_entry,"Đăng nhập"
sign_in_title,"Đăng nhập"
ad_mythic_troop_pack_desc,"Nâng cấp những chiến binh mạnh nhất của bạn!"
ad_pvp_rare_pack_desc,"Đem đội quân tối thượng để thống trị đấu trường!"
ad_coop_win_pack_desc,"Hãy hợp tác và chinh phục cùng nhau!"
ad_coop_win_pack_title,"Gói Chiến Thắng Hợp Tác"
ad_epic_troop_pack_desc,"Tập hợp lực lượng hoành tráng và thống trị chiến trường!"
ad_legendary_troop_pack_desc,"Triệu hồi huyền thoại về bên bạn!"
ad_hunt_twinheaded_Dragon_pack_desc,"Tập hợp lực lượng của bạn và chinh phục Rồng Song Sinh!"
ad_hunt_thorn_wraith_pack_desc,"Giải phóng các anh hùng của bạn, tiêu diệt Evil Ivy!"
ad_pvp_epic_troop_pack_desc,"Trang bị cho các nhà vô địch huyền thoại và vươn tới vinh quang!"
ad_pvp_legendary_troop_pack_desc,"Triệu hồi các chiến binh huyền thoại và chinh phục mọi trận đấu!"
island_pvp_entry,"Cướp bóc"
res_desc_840,"Năng lượng được sử dụng để tham gia cướp bóc các thành phố của người chơi khác."
res_name_840,"Năng lượng Cướp bóc"
ad_destroy_rare_pack_desc,"Giải phóng hỗn loạn và tiêu diệt kẻ thù của bạn!"
camp_season_show_desc_1,"Bạn đã tham gia <color=#FFB3B3>Blazeking</color>!"
camp_season_show_desc_2,"Bạn đã gia nhập <color=#A6E3FF>Chúa Tể Thủy Triều</color>!"
make_up,"Trang điểm"
your_faction,"Phe của bạn"
camp_season_faction_left,"Vua Lửa"
camp_season_choose_desc,"<color=#FFB3B3>Blazeking</color> hoặc <color=#A6E3FF>Chúa tể Thủy triều</color>!"
camp_season_ended_desc,"Sự kiện đã kết thúc. Phần thưởng phe phái sẽ được gửi đến hộp thư trong trò chơi của bạn trong vòng 24 giờ."
new_event_tip,"Sự kiện mới!"
camp_season_select_desc_1,"Bạn sẽ gia nhập <color=#FFB3B3>Blazeking</color>!"
camp_season_select_desc_2,"Bạn sẽ gia nhập <color=#A6E3FF>Chúa tể Thủy triều</color>!"
camp_season_lose_reward_desc,"Người chơi <color=#BF9AE9>Thua</color> sẽ nhận được phần thưởng sau dựa trên số điểm của họ."
camp_season_win_reward_desc,"Người chơi <color=#FFD235>chiến thắng</color> sẽ nhận được những phần thưởng sau dựa trên số điểm của họ."
emoji_access_2,"Đã mở khóa theo mặc định"
camp_season_points,"Điểm Cá Nhân"
camp_season_rank_title,"Xếp hạng Nhóm: Giai đoạn {0}"
camp_season_rank_rule_desc,"Bảng xếp hạng này hiển thị thứ hạng của người chơi toàn cầu, nơi các chiến binh từ cả hai phe cạnh tranh trực tiếp với nhau!

Mỗi tuần, kết quả giai đoạn được quyết toán và phần thưởng được phân phối dựa trên thứ hạng — thứ hạng của bạn càng cao, phần thưởng càng hấp dẫn!"
task_context_51001,"Đăng nhập trong <color=#EC6D26>{0}</color> ngày"
task_context_51002,"Mở <color=#EC6D26>{0}</color> Rương chiến lợi phẩm"
sign_in_lock_tip_msg,"Nhận sau khi đăng nhập"
emoji_access_4,"Đã mở khóa theo mặc định"
ad_infinitywar_win_pack_title,"Gói anh hùng Chiến tranh Vô tận"
ad_recruit_troop_pack_title,"Cuồng Nhiệt Triệu Hồi Lính!"
ad_destroy_rare_pack_title,"Gói Phá Hủy"
camp_season_rank_last_stage,"Giai đoạn trước"
camp_season_task_title_info,"Rồng theo chủ đề: Chỉ Vua Lửa và Chúa Thủy Triều."
custom_res_tab_name_0,Avatar
custom_res_tab_name_1,Khung
ad_hunt_twinheaded_Dragon_pack_title,"Gói Săn Rồng Sinh Đôi"
camp_season_title,"Cuộc Đụng Độ Rồng"
total_points,"Tổng điểm"
ad_legendary_troop_pack_title,"Gói Triệu Hồi Huyền Thoại"
sign_in_makeup_title,"Trang Điểm"
ad_pvp_limited_pack_title,"Đấu Trường: Nước Rút Giới Hạn!"
ad_hunt_thorn_wraith_pack_title,"Gói Săn Ác Quỷ Ivy"
ad_pvp_legendary_troop_pack_title,"Gói Đấu Trường – Huyền Thoại"
ad_pvp_rare_pack_title,"Gói Đấu Trường – Siêu Hiếm"
ad_mythic_troop_pack_title,"Gói Thăng Tiến Thần Thoại"
ad_epic_troop_pack_title,"Gói Lắp Ráp Hoành Tráng"
ad_pvp_epic_troop_pack_title,"Gói Arena – Sử thi"
unit_skill_name_706_3,"Stellar Bind"
unit_skill_name_744_2,"Máu Cuồng Nộ"
unit_skill_name_745_1,"Nhảy Bóng Tối"
unit_skill_name_843_2,"Bản Năng Thợ Săn"
unit_skill_desc_843_2,"Gây thêm sát thương lên kẻ thù Boss."
unit_skill_desc_706_3,"Mỗi đòn tấn công có cơ hội làm choáng mục tiêu.
[Co-op]: Hồi phục Năng lượng của bản thân theo định kỳ."
unit_skill_desc_706_2,"Thưởng sức mạnh tấn công của kỹ năng có thể cộng dồn tối đa 3 lần.
[Hợp tác]: Các đòn tấn công có 15% cơ hội ban cho đồng minh gần kề 30% sức mạnh tấn công trong 2 giây, cộng dồn tối đa 5 lần."
unit_skill_desc_745_1,"Dịch chuyển tức thời đến đơn vị pháp sư có HP thấp nhất, gây sát thương diện rộng."
unit_skill_desc_706_1,"Cấp một lượng thưởng tấn công vừa phải cho các đơn vị đồng minh xung quanh trong một khu vực rộng lớn.  
[Chế độ hợp tác]: Gây sát thương lên mục tiêu và làm choáng chúng."
unit_skill_desc_830_2,"Giảm thời gian hồi chiêu kỹ năng."
unit_skill_name_830_2,"Chế Nhạo Nhanh"
starts_at,"Mở lúc"
res_name_1104,"Đá Đỏ"
unit_skill_name_843_3,"Mũi Tên Nhanh Nhẹn"
guild_permission_name_6,"Tạo/Xóa trò chuyện nhóm"
guild_permission_name_7,"Quản lý trò chuyện nhóm"
res_desc_6105,"Được sử dụng để nâng cấp quân đội Gió Thường."
res_desc_6205,"Được sử dụng để nâng cấp quân hiếm hệ Gió."
res_desc_605,"Dùng để nâng cấp công trình."
res_name_405,"Gỗ · III"
res_name_205,"Gỗ · I"
res_name_305,"Gỗ · II"
res_name_3505,"Pha Lê Xanh"
res_name_4105,"Hồng Ngọc"
res_name_4205,"Hồng Ngọc"
res_name_4305,"Hồng Ngọc"
res_name_4405,"Hồng Ngọc"
res_name_505,"Gỗ · IV"
res_name_605,"Gỗ · V"
res_name_4505,"Hồng Ngọc"
res_name_5105,"Pha Lê Vàng"
res_name_5205,"Pha Lê Vàng"
res_name_5305,"Pha Lê Vàng"
res_name_5405,"Pha Lê Vàng"
res_name_5505,"Pha Lê Vàng"
res_name_6505,"Pha Lê Trắng"
res_name_705,"Đá · I"
res_name_805,"Đá · II"
res_name_7105,"Pha Lê Đen"
res_name_7205,"Pha Lê Đen"
res_name_7305,"Pha Lê Đen"
res_name_7405,"Pha Lê Đen"
res_name_7505,"Pha Lê Đen"
res_name_6405,"Pha Lê Trắng"
res_name_6305,"Pha Lê Trắng"
res_name_6205,"Pha Lê Trắng"
res_name_6105,"Pha Lê Trắng"
res_desc_6305,"Được sử dụng để nâng cấp quân đội Wind Epic."
res_name_8405,"Xe Tăng Đá"
res_name_8505,"Xe Tăng Đá"
res_name_9505,"Đá Chiến Binh"
res_name_9305,"Đá Chiến Binh"
res_name_252,"Năng Lượng Đỏ"
res_name_9205,"Đá Chiến Binh"
frame_upgrade_desc_1,"Dành {0} để nâng cấp khung avatar của bạn lên cấp độ cao hơn!"
frame_upgrade_desc_2,"Tiêu {0} để nâng cấp khung avatar của bạn lên cấp cao hơn!"
res_name_905,"Đá · III"
res_name_9105,"Đá Chiến Binh"
res_name_9405,"Đá Chiến Binh"
share_limit_invalid,"Kênh này không hỗ trợ loại tin nhắn này"
three_star_cond_5,"Phá hủy <color=#ff6000>{0}</color> tòa nhà"
guild_permission_name_11,"Dấu Ấn Chiến Tranh Bang Hội"
share_limit_shared,"Đã chia sẻ"
unit_skill_desc_845_3,"Thời gian hồi kỹ năng giảm."
unit_skill_desc_845_2,"Cung cấp tăng tốc độ tấn công vừa phải cho các đồng minh gần đó."
unit_skill_desc_846_2,"Cấp một lượng tăng cường tấn công vừa phải cho các đồng minh lân cận."
res_type_43,"Khung hình"
unit_name_845,"Chúa Thủy Triều"
ad_infinitywar_win_pack_desc,"Dành cho những người dũng cảm không bao giờ gục ngã!"
chat_lock_tip,"{0} mở khóa"
unit_skill_desc_846_1,"Gây sát thương liên tục lớn trên diện rộng."
personal_lv_cond,"Cấp độ người chơi trên <target>"
unit_skill_desc_730_1,"Ưu tiên nhảy tới để hỗ trợ đơn vị, gây sát thương diện rộng và làm choáng.  
[Hợp tác]: Gây sát thương diện nhỏ và làm choáng mục tiêu."
unit_skill_name_846_1,"Hỏa Vĩnh Cửu"
unit_skill_name_845_1,"Mắt Xoáy"
unit_skill_name_846_3,"Tăng Cường Cháy Bùng"
unit_skill_name_846_2,"Hào quang Lửa"
unit_skill_name_845_3,"Dòng Chảy Thủy Triều"
unit_skill_name_845_2,"Hào quang Thủy triều"
unit_skill_desc_830_3,"Phạm vi khiêu khích của kỹ năng được tăng lên."
unit_skill_name_830_3,"Tăng Cường Đe Dọa"
rank_last_stage,"Giai đoạn trước"
rank_stage_format,"Giai đoạn {0}"
faction_reward,"Phần thưởng Phe phái"
camp_season_cur_source,"Điểm hiện tại"
res_name_8105,"Xe Tăng Đá"
res_name_8205,"Xe Tăng Đá"
unit_skill_desc_846_3,"Sát thương kỹ năng được tăng lên."
leading_tip,"Tiến lên!"
unit_skill_desc_843_3,"Số lượng chồng kỹ năng đã được tăng lên 5."
unit_skill_name_706_1,"Thánh Ca Ngân Hà"
unit_skill_name_706_2,"Ân Sủng Thiêng Liêng"
unit_name_745,"Hậu duệ Đêm Tối"
unit_name_846,"Vua Lửa"
unit_combine_all_info,"Hợp nhất các đơn vị đã chọn"
btn_game_mode_name_31,"Bang Chiến"
sign_in_has_free_msg,"Có thể trang điểm sau khi nhận phần thưởng hôm nay"
res_desc_305,"Dùng để nâng cấp công trình."
res_name_10105,"Đá Cung Thủ"
res_name_10205,"Đá Cung Thủ"
res_name_10305,"Đá Cung Thủ"
res_name_10405,"Đá Cung Thủ"
res_name_10505,"Đá Cung Thủ"
camp_season_choose_title,"Chọn Phe Của Bạn!"
res_desc_205,"Dùng để nâng cấp công trình."
res_desc_2405,"Được sử dụng để nâng cấp quân đội Huyền Thoại Gỗ."
res_desc_1405,"Dùng để nâng cấp công trình."
res_desc_1505,"Dùng để nâng cấp công trình."
res_desc_1605,"Dùng để nâng cấp công trình."
res_desc_405,"Dùng để nâng cấp công trình."
res_desc_2305,"Được sử dụng để nâng cấp quân đội Gỗ Sử thi."
res_desc_2205,"Dùng để nâng cấp quân hiếm hệ Gỗ."
res_desc_2105,"Dùng để nâng cấp quân đội Gỗ Thông thường."
res_desc_2505,"Dùng để nâng cấp quân đội Gỗ Thần Bí."
res_desc_4305,"Được sử dụng để nâng cấp quân đội Hỏa Thần."
res_desc_4105,"Được sử dụng để nâng cấp quân lính Hỏa Thường."
res_desc_4205,"Dùng để nâng cấp các quân hiếm hệ lửa."
res_desc_3505,"Được sử dụng để nâng cấp các quân lính Thần Thủy."
res_desc_3105,"Dùng để nâng cấp quân Thủy thông thường."
res_desc_3205,"Được sử dụng để nâng cấp quân đội Nước hiếm."
res_desc_3305,"Được sử dụng để nâng cấp quân đội Nước Epic."
res_desc_3405,"Dùng để nâng cấp binh lính Huyền thoại Nước."
res_desc_7405,"Được sử dụng để nâng cấp quân đội Huyền thoại Vật lý."
res_desc_4505,"Được sử dụng để nâng cấp quân đội Thần thoại Lửa."
res_desc_7505,"Sử dụng để nâng cấp quân đội Thần Thoại Vật Lý."
res_desc_4405,"Được sử dụng để nâng cấp quân đội Huyền thoại Lửa."
res_desc_7105,"Được sử dụng để nâng cấp quân thường Vật lý."
res_desc_7305,"Dùng để nâng cấp quân đoàn Sử thi Vật lý."
res_desc_7205,"Được sử dụng để nâng cấp quân hiếm Vật lý."
res_desc_8505,"Dùng để nâng cấp quân đội Huyền Thoại Xe Tăng."
res_desc_9105,"Được sử dụng để nâng cấp quân lính Chiến Binh Thông Thường."
res_desc_9205,"Dùng để nâng cấp quân Chiến binh Hiếm."
res_desc_9305,"Dùng để nâng cấp quân đội Chiến binh Sử thi."
res_desc_9405,"Được sử dụng để nâng cấp quân đội Huyền Thoại Chiến Binh."
res_desc_9505,"Dùng để nâng cấp quân đội Chiến binh Thần thoại."
res_desc_12505,"Được sử dụng để nâng cấp quân đội Hỗ trợ Thần thoại."
res_desc_13105,"Dùng để nâng cấp quân đoàn Sát Thủ Thường."
res_desc_13205,"Được sử dụng để nâng cấp quân hiếm Sát Thủ."
res_desc_10305,"Được sử dụng để nâng cấp quân đội Huyền thoại Cung thủ."
res_desc_10405,"Dùng để nâng cấp quân Đội Huyền Thoại Cung Thủ."
res_desc_1005,"Dùng để nâng cấp công trình."
res_desc_1104,"Được sử dụng để khai thác tài nguyên cần thiết cho việc xây dựng. (Tối đa: 1.000.000)"
res_desc_10505,"Dùng để nâng cấp quân Đội Cung Thủ Thần Thoại."
res_desc_13305,"Dùng để nâng cấp quân đoàn Sát Thủ Sử Thi."
res_desc_13405,"Dùng để nâng cấp quân lính Huyền thoại Sát thủ."
res_desc_13505,"Dùng để nâng cấp quân đội Thần thoại Sát thủ."
res_name_11205,"Đá Pháp Sư"
res_name_13505,"Đá Sát Thủ"
res_name_2105,"Tinh Thể Xanh"
res_name_2205,"Tinh Thể Xanh"
res_name_11405,"Đá Pháp Sư"
res_name_11505,"Đá Pháp Sư"
res_name_11105,"Đá Pháp Sư"
res_desc_11105,"Được dùng để nâng cấp lính Pháp Sư Thường."
res_name_2305,"Tinh Thể Xanh"
res_name_2405,"Tinh Thể Xanh"
res_name_2505,"Tinh Thể Xanh"
res_name_3105,"Pha Lê Xanh"
res_name_3205,"Pha Lê Xanh"
res_name_3305,"Pha Lê Xanh"
res_desc_10205,"Dùng để nâng cấp quân Cung thủ hiếm."
res_name_8305,"Xe Tăng Đá"
res_desc_5405,"Được sử dụng để nâng cấp quân đội Huyền Thoại Trái Đất."
res_desc_5305,"Được sử dụng để nâng cấp quân đội Huyền Thoại Địa Cầu."
res_desc_10105,"Dùng để nâng cấp binh lính Chung Cung thủ."
res_desc_5205,"Được sử dụng để nâng cấp quân hiếm của Earth."
res_desc_1205,"Dùng để nâng cấp công trình."
res_desc_1105,"Dùng để nâng cấp công trình."
res_desc_1305,"Dùng để nâng cấp công trình."
res_desc_5505,"Được sử dụng để nâng cấp quân đội Thần Thoại Địa Cầu."
res_name_13405,"Đá Sát Thủ"
res_name_12405,"Đá Hỗ Trợ"
res_name_12305,"Đá Hỗ Trợ"
res_desc_5105,"Dùng để nâng cấp quân Thông thường Đất."
res_desc_505,"Dùng để nâng cấp công trình."
res_name_13105,"Đá Sát Thủ"
res_name_13205,"Đá Sát Thủ"
res_name_13305,"Đá Sát Thủ"
res_desc_8205,"Được sử dụng để nâng cấp quân lính Hiếm của Xe Tăng."
res_desc_8105,"Dùng để nâng cấp quân lính Xe Tăng Thường."
res_desc_805,"Dùng để nâng cấp công trình."
res_name_12205,"Đá Hỗ Trợ"
res_name_12105,"Đá Hỗ Trợ"
res_desc_905,"Dùng để nâng cấp công trình."
res_desc_8305,"Được sử dụng để nâng cấp quân đội Tank Epic."
res_desc_8405,"Được sử dụng để nâng cấp quân đội Huyền Thoại Xe Tăng."
res_name_1205,"Kim loại · I"
res_name_3405,"Pha Lê Xanh"
res_name_1605,"Kim loại · V"
res_name_1105,"Đá · V"
res_desc_6405,"Được sử dụng để nâng cấp quân đội Huyền Thoại Gió."
res_name_1305,"Kim loại · II"
res_desc_705,"Dùng để nâng cấp công trình."
res_desc_6505,"Được sử dụng để nâng cấp quân đội Thần Gió."
res_name_1405,"Kim loại · III"
res_name_1505,"Kim loại · IV"
res_name_1005,"Đá · IV"
flop_source_desc,"Có cơ hội sở hữu lính này trong {0}"
gameplay_label_2,NÓNG!
